event_time,user_host,thread_id,server_id,command_type,argument
"2023-10-16 22:06:47.379542","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:47.381823","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:47.382731","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:47.386700","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:47.387659","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:47.390738","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:47.393131","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:47.394344","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:47.397431","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:47.398374","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:47.399208","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:47.476167","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:47.478982","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:47.481576","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:47.484561","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:47.487261","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:47.507013","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:53.172631","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:06:53.176606","root[root] @ localhost [::1]",31,1,Query,...
"2023-10-16 22:06:53.177617","root[root] @ localhost [::1]",31,1,Query,...
"2023-10-16 22:06:53.178064","root[root] @ localhost [::1]",31,1,Query,...
"2023-10-16 22:06:53.178782","root[root] @ localhost [::1]",31,1,Query,...
"2023-10-16 22:07:07.867764","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:07.869715","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:07.871638","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:07.875080","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:07.875958","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:07.877055","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:27.883157","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:27.886451","root[root] @ localhost [::1]",31,1,Query,...
"2023-10-16 22:07:27.887368","root[root] @ localhost [::1]",31,1,Query,...
"2023-10-16 22:07:27.887849","root[root] @ localhost [::1]",31,1,Query,...
"2023-10-16 22:07:27.888517","root[root] @ localhost [::1]",31,1,Query,...
"2023-10-16 22:07:35.837312","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:35.843990","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:35.850634","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:35.887667","root[root] @ localhost [::1]",31,1,Query,...
"2023-10-16 22:07:35.900170","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:35.901374","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:35.902457","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:35.940786","root[root] @ localhost [::1]",31,1,Query,...
"2023-10-16 22:07:40.678108","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:40.681523","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:40.684403","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:40.718014","root[root] @ localhost [::1]",31,1,Query,...
"2023-10-16 22:07:40.730121","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:40.730541","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:40.731001","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:40.731590","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:40.770060","root[root] @ localhost [::1]",31,1,Query,...
"2023-10-16 22:07:47.189995","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.216717","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.233412","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.234125","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.242708","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.364955","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.370530","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.375871","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.376266","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.380365","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.504895","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.510906","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.515147","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.515950","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.519412","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.585725","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.592384","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.597587","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.598890","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.602786","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.722300","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.731158","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.746048","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.746517","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.754669","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.801692","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.805426","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.809447","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.809828","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.813100","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.853006","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.856081","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.860900","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.861643","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.864865","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.865441","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.868785","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.872554","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.873092","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.876152","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.876802","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.877439","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.943222","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.945708","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.947967","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.951146","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.953449","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.975720","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:47.978193","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:57.268259","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:57.268983","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:57.269585","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:57.270172","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:57.270643","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:07:57.271321","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:08:18.361120","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:08:18.372436","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:08:26.032731","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:08:34.582738","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:08:38.796259","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:08:42.855966","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:08:47.459343","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:08:47.462002","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:08:47.466528","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.544147","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.580340","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.584581","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.589775","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.611368","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.635406","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.639641","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.642179","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.645598","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.656885","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.669463","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.673565","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.678561","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.683039","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.688474","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.694584","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.698816","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.701729","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.702458","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.706310","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.710816","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.714306","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.717517","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.720475","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.720756","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.724648","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.728699","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.732458","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.736076","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.739800","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.743343","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.745830","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.750712","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.755873","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.758581","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.760270","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.761819","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.763548","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.765311","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.766977","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.768740","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.774738","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.776018","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.776519","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.776969","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.777552","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.778036","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.778472","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.778900","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.779368","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.779788","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.780387","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.780927","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.781572","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.782017","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.782446","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.782883","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.783299","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.783747","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.784330","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.784777","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.785191","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.785662","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.786129","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.786577","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.787223","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.787875","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.788406","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.788860","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.789387","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.789827","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.790241","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.790683","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.791139","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.791697","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.792184","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.792602","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.793023","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.793463","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.793873","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.794274","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.794689","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.795429","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.795845","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.796246","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.796657","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.797059","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.797668","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.798098","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.798713","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.799185","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.799611","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.800031","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.800453","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.800901","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.801330","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.801777","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.802402","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.802812","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.803257","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.803734","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.804227","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.804692","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.805119","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.805569","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.805974","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.806398","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.806849","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.807298","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.807789","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.808223","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.808630","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.809039","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.809441","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.809890","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.810296","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.810737","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.811159","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.811624","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.812042","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.812450","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.812870","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.813449","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.813866","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.814273","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.814723","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.815129","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.815542","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.815983","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.816381","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.816783","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.817203","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.817612","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.818009","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.818387","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.823425","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.825922","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.827597","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.829679","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.831690","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.833647","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.835622","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.838657","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.841107","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.842430","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.845852","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.846726","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.847429","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.848189","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.848829","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.849651","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.850295","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.851058","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.851715","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.852462","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.853106","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.853851","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.854487","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.855260","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.856002","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.856655","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.857348","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.858032","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.858695","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.859371","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.860001","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.860611","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.861332","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.861929","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.862578","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.863178","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.863810","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.864403","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.865022","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.865619","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.866244","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.866892","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.867567","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.868230","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.868920","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.869534","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.870209","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.870951","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.871391","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.871832","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.872249","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.872678","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.873078","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.873468","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.873920","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.874316","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.874705","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.875096","root[root] @ localhost [::1]",32,1,Query,...
"2023-10-16 22:32:13.875487","root[root] @ localhost [::1]",32,1,Query,...
